1284,ADMINISTRACION DE EMPRESAS,1337
1285,GERENCIA TECNOLOGICA,1337
1286,EMPRENDIMIENTO E INNOVACION EMPRESARIAL,1337
1287,ADMINISTRACION DE RECURSOS HUMANOS,1337
1288,ADMINISTRACION DEL TALENTO HUMANO,1337
1289,ADMINISTRACION Y CORMERCIO EXTERIOR,1337
1290,ADMINISTRACION Y CONTADURIA,1337
1291,ADMINISTRACION Y GESTION DE POLITICAS PUBLICAS,1337
1292,ADMINISTRACIONY GESTION DEL TALENTO HUMANO,1337
1293,ARTES,1337
1294,ARTES MARCIALES,1337
1295,ARTES PLASTICAS,1337
1296,ARTES PLASTICAS VISUALES Y ARTESANALES,1337
1297,ARTESANIA,1337
1298,CAFICULTURA,1337
1299,CIENCIA TECNOLOGIA INGENIERIA Y MATEMATICA,1337
1300,CIENCIA NATURALES,1337
1301,CIENCIAS Y ARTES MILITARES,1337
1302,CONSTRUCCION CIVIL,1337
1303,CONTADURIA PUBLICA,1337
1304,CRIMINOLOGIA,1337
1305,DANZAS,1337
1306,DEFENSA INTEGRAL DE LA PATRIA,1337
1307,DESARROLLO HUMANO,1337
1308,DIFUSION CULTURAL,1337
1309,DISENO ARQUITECTONICO,1337
1310,EDUCACION ALTERNATIVA,1337
1311,EDUCACION AMBIENTAL,1337
1312,EDUCACION ADRAGOGICA PARA EL PROCESO SOCIAL DE TRABAJO,1337
1313,EDUCACION DANZA,1340
1314,EDUCACION EN LA DIVERSIDAD E INTEGRACION,1340
1315,EDUCACION EN LINEA,1340
1316,EDUCACION ESPECIAL ANDRAGOGICA,1340
1317,EDUCACION FISICA Y RECREACION EN PERSONAS SORDAS,1340
1318,EDUCACION FISICA,1340
1319,EDUCACION INGLES,1340
1320,EDUCACION MUSICAL,1340
1321,EDUCACION MUSICAL EN TAMBORES DE FUNDAMENTOS BATA,1340
1322,EDUCACION MUSICAL Y DESARROLLO CULTURAL,1340
1323,EDUCACION TECNOCIENTIFICA,1340
1324,EDUCACION UNIVERSITARIA,1340
1325,EDUCACION Y DEPORTE,1340
1326,GESTION DE ESTADO,1337
1327,ESTUDIOS BIBLICOS TEOCRATICOS,1340
1328,EJECUTOR DE OBRAS,1340
1329,ELECTROMECANICA,1340
1330,EMERGENCIAS PREHOSPITALARIAS,1340
1331,EMERGENCIAS Y DESASTRES,1340
1332,EMPREDIMIENTO E INNOVACION EMPRESARIAL,1340
1333,ENSENANZA DEL ALJEDREZ,1337
1334,ENSENANZA DEL DISENO GRAFICO Y LA COMPUTACION,1337
1335,ESTUDIOS POLITICOS,1337
1336,FISICA,1337
1337,GERENCIA Y ADMINISTRACION,1337
1338,GESTION CULTURAL,1337
1339,GESTION DE POLITICAS PUBLICAS,1337
1340,GESTION DEPORTIVA,1337
1341,GESTION EN EDUCACION AMBIENTAL,1337
1342,GESTION HUMANA,1337
1343,GESTION SOCIAL Y DEPORTE,1337
1344,IDIOMAS,1337
1345,INFORMATICA Y REDES,1337
1346,LOGITICA INTEGRAL,1337
1347,MANEJO DE EMERGENCIAS,1337
1348,NEGOCIOS DIGITALES,1337
1349,ORGANIZACION SOCIAL,1337
1350,ORIENTACION ESCOLAR,1337
1351,PREVENCION DEL DELITO,1337
1352,SEGURIDAD E INVESTIFGACION PENAL,1337
1353,SEGURIDAD INDUSTRIAL AMBIENTE SEGURIDAD OCUPACIONAL,1337
1354,SEGURIDAD OCUPACIONAL,1337
1355,SEGURIDAD Y CIUDADANIA,1337
1356,SEGURIDAD Y DEFENSA,1337
1357,SOCIOPRODUCTIVIDAD,1337
1358,TECNICAS DE AUDIO Y SONIDO,1337
1359,EMERGENCIA PREHOSPITALARIAS,441
1360,GESTION SOCIAL EDUCATIVA,441
1361,CONFIABILIDAD,322
1362,MECANICA INDUSTRIAL,1483
1363,GUIATURA TURISTICA,1779
1364,ADMINISTRACION Y MERCADEO,441
1365,PESAS,372
1366,MUSICOLOGIA,1337
1367,RECURSOS HUMANOS,202
1368,LOGISTICA INTEGRAL,441
1369,PODER CONSTITUYENTE,1337
1370,ASESORAMIENTO INTEGRAL Y DESARROLLO HUMANO,1337
1371,MANEJO DE FAUNA SILVESTRE Y ACUATICA,1571
1372,LENGUA CASTELLANA Y LITERATURA,1483
1373,ADMINISTRACION DE LA RECREACION,1567
1374,GESTION EDUCATIVA,1337
1375,TURISMO Y HOTELERIA,7
1376,GASTRONOMIA,1779
1377,DISENO URBANO,452
1378,CANTO JAZZ,1273
1379,ORIENTACION JUVENIL,1337
1380,COMUNICACION ALTERNATIVA,1340
1381,HIGIENE Y SEGURIDAD LABORAL,1337
1382,EJECUCION INSTRUMENTAL PIANO JAZZ,1273
1383,MICROBIOLOGIA,200
1384,MUSEOLOGIA,135
1385,FRUTICULTURA,942
1386,PLANTAS NAVALES,274
1387,ARTES MUSICALES,1337
1388,BIOQUIMICA,200
1389,INGLES,540
1390,PRODUCCION,1363
1391,BIOLOGIA CELULAR,200
1392,DISENO GRAFICO COMPUTARIZADO,478
1393,NEGOCIOS DIGITALES,441
1394,ARTES INTEGRALES,441
1395,AUDIOVISUAL,441
1396,INFANTERIA DE MARINA,280
1397,MERCADOTECNIA,1682
1398,BIOLOGIA Y QUIMICA,1150
1399,AVIACION LOGISTICA,280
1400,ARTES MARCIALES Y ACTIVIDAD FISICA,1337
1401,EDUCACION PREESCOLAR,517
1402,PROCESOS LEGISLATIVOS EN GESTION DE ESTADO,441
1403,PARTICIPACION CIUDADANA,441
1404,GESTION DE ESTADO,441
1405,JURIDICO FISCAL,441
1406,MANTENIMIENTO DE AMBIENTES ESCOLARES,893
1407,GERENCIA DE ESTADO,441
1408,INGENIERIA DE SOFTWARE,217
1409,EDUCACION INGLES,1337
1410,BEISBOL,649
1411,GERENCIA EDUCATIVA,517
1412,TECNOLOGIA AGRICOLA,209
1413,AUDITORIA DE ESTADO,441
1414,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,209
1415,GERENCIA Y PLANIFICACION,517
1416,CONTROL FISCAL,441
1417,ADMINISTRACION GESTION Y CONTROL FISCAL,441
1418,DE ARTES PLASTICA Y APRECIACION PLASTICA,1519
1419,EJECUCION INSTRUMENTAL CLARINETE SOLISTA SINFONICO,1273
1420,CERAMICA,135
1421,EDUCACION MEDIA BASICA DIVERSIFICADA Y PROFESIONAL,645
1422,TELECOMUNICACIONES,1029
1423,CADENAS PRODUCTIVAS,441
1424,INFANTERIA,277
1425,INGLES COMO LENGUA EXTRANJERA,1092
1426,SEGURIDAD Y ORDEN PUBLICO,267
1427,ENSENANZA DE LA GEOHISTORIA,517
1428,HISTORIA ECONOMIA Y SOCIAL DE VENEZUELA,933
1429,ARTILLERIA DE DEFENSA AEREA,277
1430,GESTION DE OBRAS PUBLICAS,441
1431,TURISMO COMUNITARIO,441
1432,ELECTRICIDAD,257
1433,DERECHO PUBLICO,197
1434,COMUNICACION SOCIAL,1750
1435,GESTION ADMINISTRACION Y SEGURIDAD DE INSTALACIONES,441
1436,FINANZAS,1151
1437,DESARROLLO AMBIENTAL,441
1438,GESTION EN SEGURIDAD LABORAL,441
1439,ADMINISTRATIVA Y SEGURIDAD DE INSTALACIONES,441
1440,SEGURIDAD Y PREVENCION CONTRA INCENDIOS,441
1441,APLICACIONES DIGITALES,441
1442,POLICIA MILITAR,274
1443,GESTION DE PROCESOS,441
1444,COMERCIO Y NEGOCIOS INTERNACIONALES,441
1445,TECNOLOGIA AGROPECUARIA,209
1446,SISTEMAS DE INFORMACION,441
1447,EDUCACION FISICA DEPORTE Y RECREACION PROFESIONALIZACION DOCENTE,517
1448,SEGURIDAD Y PROTECCION Y PERSONALIDADES DE ESTADO,441
1449,CONSTRUCCION TRADICIONAL,441
1450,ENSENANZA DE LAS CIENCIAS SOCIALES,517
1451,DESARROLLO COMUNAL,315
1452,SEGUROS,441
1453,AGROPECUARIAS,209
1454,ESTILISMO INTEGRAL,441
1455,EMERGENCIAS Y DESASTRES,1337
1456,PROMOCION SOCIOCULTURAL,441
1457,BIOQUIMICA Y BIOLOGIA MOLECULAR,214
1458,INTELIGENCIA ARTIFICIAL,965
1459,ORIENTACION,1750
1460,EDUCACION MUSICAL Y DESARROLLO CULTURAL,441
1461,INTELIGENCIA,696
1462,CONTRAINTELIGENCIA,696
1463,ARTILLERIA DE CAMPANA,696
1464,CABALLERIA Y BLINDADO,696
1465,SEGURIDAD Y ORDEN PUBLICO,696
1466,SEGURIDAD DE BASE,696
1467,OPERACIONES DE FLOTA,696
1468,PLANTAS NAVALES,696
1469,LOGISTICA,696
1470,INGENIERIA MILITAR,696
1471,INFANTERIA,696
1472,DEFENSA AEROESPACIAL INTEGRAL,696
1473,COMUNICACIONES,696
1474,MECANICA NAVAL,1029
1475,LOGISTICA EN INTENDENCIA,274
1476,ELECTROMECANICA,253
1477,DIFICULTADES DEL APRENDIZAJE,544
1478,CIENCIAS DEL FUEGO Y SEGURIDAD CONTRA INCENDIO,1029
1479,OPTIMIZACION DE PROCESOS,441
1480,SEGURIDAD Y SALUD EN EL TRABAJO,441
1481,MANTENIMIENTO NAVAL,916
1482,ADMINISTRACION EN MERCADOTECNIA,441
1483,DIRECCION,1235
1484,LOGISTICA,280
1485,LOGISTICA,253
1486,ADMINISTRACION DEL DEPORTE,549
1487,ADMINISTRACION DE MERCADEO,7
1488,SALUD BUCAL,441
1489,CULTURA POPULAR,1337
1490,EDUCACION PREESCOLAR,1337
1491,GESTION INTEGRAL DE LA BASURA,441
1492,DANZA CLASICA,576
1493,BIOLOGIA,1486
1494,FISICA,1495
1495,SEGURIDAD INFORMATICA,970
1496,EDUCACION EN DANZA,1337
1497,SEGURIDAD DE LA NACION,441
1498,SEGURIDAD INFORMATICA,1071
1499,EJECUCION INSTRUMENTAL PIANO,1273
1500,BIOLOGIA Y QUIMICA,1337
1501,ETNOHISTORIA,704
1502,GESTION PUBLICA,1337
1503,ARCHIVOLOGIA Y GESTION DOCUMENTAL,441
1504,PASTELERIA,441
1505,GASTRONOMIA,1337
1506,CIENCIA Y TECNOLOGIA DE ALIMENTOS,200
1507,EDUCACION INFORMATICA,1483
1508,ANTROPOLOGIA,1337
1509,PRODUCCION ANIMAL Y VEGETAL,441
1510,INDUSTRIA TEXTIL,1029
1511,EJECUCION INSTRUMENTAL PIANO SOLISTA SINFONICO,1273
1512,CIENCIA POLITICA,197
1513,ECOLOGIA HUMANA,1337
1514,EDUCACION Y DEPORTE,441
1515,BALONCESTO,649
1516,ELECTROMEDICINA,1029
1517,DIDACTICA Y PROCESOS DE APRENDIZAJE EN EDUCACION PREESCOLAR,1337
1518,AVIACION DEL EJERCITO,274
1519,GESTION URBANA,1153
1520,PENSAMIENTO Y OBRA SUCRISTA,1337
1521,DIRECCION DE AUDIOVISUALES,131
1522,ANALISIS DE SISTEMAS,963
1523,TECNOLOGIA Y DESARROLLO DE LA INSTRUCCION,517
1524,EDUCACION TECNOCIENTIFICA,1337
1525,METALMECANICA,253
1526,INTELIGENCIA AEREA,275
1527,METEOROLOGIA,274
1528,ATLETISMO,649
1529,DOCENCIA EN INGLES,517
1530,FRANCES,1483
1531,TEORIA Y METODOLOGIA DEL ENTRENAMIENTO DEPORTIVO,549
1532,DERECHO LABORAL,407
1533,CRIMINOLOGIA Y CIENCIAS POLICIALES,441
1534,GUARDERIA ECOSOCIALISTA,253
1535,CIENCIAS DE LA COMPUTACION,200
1536,ARMAMENTO,280
1537,DANZA NACIONALISTA,1337
1538,OPTIMIZACION,200
1539,ADMINISTRACION DE EMPRESAS AGROPECUARIAS,441
1540,HIDROGRAFIA Y NAVEGACION,274
1541,GEOGRAFIA MILITAR,253
1542,PROCESOS QUIMICOS,1552
1543,ADMINISTRACION DE FINANZAS BANCARIAS,21
1544,GAS,925
1545,TURISMO,534
1546,EDUCACION FAMILIAR Y HOMILETICA,1337
1547,DERECHOS DE NINOS NINAS Y ADOLESCENTES,1337
1548,PRODUCCION,1235
1549,DEFENSA ANTIAEREA,277
1550,GESTION AGROALIMENTARIA,441
1551,ARTES DE LA NATURALEZA,441
1552,MEDIOS MIXTOS,135
1553,ESTUDIOS FORENSES,441
1554,GESTION COMUNICACIONAL,441
1555,GESTION DE ADMINISTRACION,441
1556,TELEMATICA,1029
1557,URBANO Y FORESTAL CLASE UNIVERSITARIO,173
1558,EDUCACION ESPECIAL PARA PERSONAS EN SITUACION EN DISCAPACIDAD,1483
1559,DEFENSA AEREA,277
1560,GESTION EN ADMINISTRACION,441
1561,ARQUEOLOGIA,1337
1562,EJECUCION INSTRUMENTAL PERCUSION CLASICA SOLISTA SINFONICO,1273
1563,ESTRUCTURAS,1298
1564,ENSENANZA DE LA MATEMATICA PARA LA EDUCACION PRIMARIA,1337
1565,INTELIGENCIA MILITAR,277
1566,DESARROLLO ARTESANAL,1337
1567,CONSTRUCCION CIVIL,253
1568,GESTION GRAFICA,441
1569,ORIENTACION DE LA CONDUCTA,1337
1570,TRIBUTOS AREA RENTA INTERNA,215
1571,GESTION DE RIESGO,441
1572,TELECOMUNICACIONES,441
1573,RIEGOS Y SEGURO,441
1574,DESARROLLO DE PROYECTOS SOCIOPRODUCTIVOS,441
1575,DESARROLLO DE PROYECTOS SOCIPRODUCTIVOS,441
1576,EJECUCION INSTRUMENTAL MANDOLINA POPULAR,1273
1577,GERENCIA DE ORGANIZACIONES EDUCATIVAS,517
1578,EDUCACION UNIVERSITARIA,1337
1579,INFORMATICA,253
1580,TRADUCCION E INTERPRETACION,1337
1581,ADMINISTRACION DEL TALENTO HUMANO,274
1582,MANEJO DE GAS LICUADO DE PETROLEO,441
1583,GESTION DE RIESGOS,441
1584,EDUCACION AMBIENTAL,441
1585,EJECUCION INSTRUMENTAL TROMPETA SOLISTA SINFONICO,1273
1586,EJECUCION INSTRUMENTAL VIOLONCELLO SOLISTA SINFONICO,1273
1587,ADMINISTRACION DE RECURSOS FINANCIEROS,274
1588,LOGISTICA AEROESPACIAL,274
1589,SEGURIDAD INFORMATICA,1337
1590,METALURGIA,1706
1591,CIENCIAS SOCIALES Y HUMANIDADES,517
1592,ADMINISTRACION DE HOSPITALES,49
1593,GESTION PARA EL TALENTO HUMANO,441
1594,DESARROLLO INSTITUCIONAL Y COMUNITARIO,441
1595,DIDACTICA EN ARTES PLASTICAS,1337
1596,CIENCIAS POLITICAS,200
1597,GASTRONOMIA SOSTENIBLE,441
1598,GESTION EN PROGRAMAS SOCIALES,441
1599,RESOLUCION DE CONFLICTOS EN LA EDUCACION MEDIA,1337
1600,PROCESOS ADMINISTRATIVOS DE COMERCIALIZACION,441
1601,SISTEMAS INFORMATICOS DE PROCESOS EMPRESARIALES,441
1602,ESTRATEGIAS PEDAGOGICAS Y DIDACTICA PARA LA ENSENANZA DE LAS CIENCIAS NATURALES,1337
1603,HIGIENE Y SEGURIDAD INDUSTRIAL,441
1604,PROCESOS,178
1605,ADULTOS,1758
1606,EDUCACION INTERCULTURAL BILINGUE,1337
1607,DISENO TEATRAL,1660
1608,INTERPRETACION DE LA LENGUA DE SENAS VENEZOLANA,1337
1609,GERENCIA EMPRESARIAL,7
1610,ADMINISTRACION TRIBUTARIA,7
1611,CIENCIAS POLICIALES,441
1612,GESTION CULTURAL DE LAS ARTES Y LA LITERATURA,1337
1613,ECOLOGIA Y EDUCACION AMBIENTAL,517
1614,SEGURIDAD CIUDADANA,1337
1615,EJECUCION INSTRUMENTAL CONTRABAJO SOLISTA SINFONICO,1273
1616,TRIBUTOS,215
1617,ADMINISTRACION DE LA GESTION GERENCIAL,441
1618,ADUANAS,919
1619,ADMINISTRACION E INNOVACION EMPRESARIAL,441
1620,MEDICINA ANCESTRAL Y TERAPIAS COMPLEMENTARIAS,441
1621,DISENO DE ESPACIOS INTERIORES,470
1622,EJECUCION INSTRUMENTAL CUATRO TRADICIONAL POPULAR,1273
1623,GESTION SOCIAL Y POLITICA,441
1624,LOGISTICA ORGANIZACIONAL,441
1625,RIESGO Y SEGURIDAD,441
1626,GESTION SOCIAL,1337
1627,GESTION DEL BIENESTAR SOCIAL,1337
1628,DEPORTE Y ESTILO DE VIDA,1337
1629,FORMACION INICIAL,1337
1630,FORMACION INTEGRAL,1337
1631,RIESGO Y SEGUROS,441
1632,FISICA,1154
1633,EJECUCION INSTRUMENTAL FLAUTA TRASVERSA POPULAR,1273
1634,ADMINISTRACION DE RIESGOS Y SEGUROS,441
1635,GESTION DE PROCESOS INSTITUCIONALES,441
1636,ORIENTACION E INTEGRACION,1337
1637,PLANIFICACION DE PROCESOS ADMINISTRATIVOS,441
1638,REDES Y TELECOMUNICACIONES,970
1639,GESTION SOCIAL HUMANIZADA,441
1640,CREACION INTELECTUAL,1337
1641,GESTION SOCIAL DEL ESTILISMO,441
1642,FRANCES,1337
1643,CREACION INTELECTUAL,441
1644,SERVICIOS GENERALES,441
1645,GERENCIA Y ADMINISTRACION DE TALENTO HUMANO,441
1646,APOYO TECNICO PARLAMENTARIO Y CONTROL LEGISLATIVO,441
1647,EJECUCION INSTRUMENTAL ARPA POPULAR,1273
1648,ORDEN Y SEGURIDAD DEL PROCESO JUDICIAL,441
1649,EJECION INSTRUMENTAL ARPA POPULAR,1273
1650,ARTES Y OFICIOS,1337
1651,ANDRAGOGIA,1337
1652,NAUTICA CUBIERTA,257
1653,APOYO TECNICO PARLAMENTARIO Y CONTROL LEGISLATIVO,1337
1654,METALURGIA,441
1655,ADMINISTRACION BANCA Y FINANZAS,441
1656,REGIMEN PENITENCIARIO,1617
1657,CULTURA Y ARTE,1337
1658,EDUCACION FISICA Y RECREACION,1337
1659,GESTION DE RECURSOS HUMANOS,1029
1660,REDES Y TELECOMUNICACIONES,1071
1661,GERENTOLOGIA,1337
1662,GERENCIA EDUCATIVA,220
1663,CONTABILIDAD Y FINANZAS,441
1664,EMERGENCIAS MEDICAS,441
1665,GESTION DE DERECHOS HUMANOS,1337
1666,ADMINISTRACION DE LOS SERVICIOS DE SALUD,49
1667,GESTION DE LA FUNCION PUBLICA,441
1668,ADMINISTRACION Y GERENCIA,441
1669,GESTION ADMINISTRATIVA DE RECURSOS PUBLICOS,441
1670,CIBERSEGURIDAD Y CIBERINTELIGENCIA,1029
1671,SEGURIDAD DE LA NACION,1337
1672,EDUCACION MATEMATICA,1483
1673,SEGURIDAD INTEGRAL,1337
1674,GERENCIA,270
1675,GESTION PUBLICA Y PARTICIPACION CIUDADANA,441
1676,EDUCACION DE LA CIENCIA,1337
1677,LOGICA FILOSOFIA DE LA CIENCIA,718
1678,EDUCACION EN PLANIFICACION,441
1679,CIENCIAS SOCIALES,1337
1680,CONTRAINTELIGENCIA MILITAR,280
1681,PRODUCCION AGRICOLA,441
1682,INDUSTRIAL,7
1683,ORIENTACION EDUCATIVA,517
1684,DESARROLLO SOCIAL,1337
1685,BIOMECANICA,549
1686,OPERADOR DE GLP,441
1687,INFORMACION DE TECNOLOGIAS LIBRES,441
1688,VIGILANCIA Y CONTROL,253
1689,MANTENIMIENTO EN PETROLEO,441
1690,EJECUCION INSTRUMENTAL VIOLIN TRADICIONAL POPULAR,1273
1691,ELECTRONICA,253
1692,EDUCACION PARA LAS ARTES,1337
1693,CIENCIAS AGRICOLAS,441
1694,AGROALIMENTARIA,441
1695,ARTE TEXTIL,441
1696,IDENTIDAD CULTURAL,1337
1697,GERENCIA DE RECURSOS HUMANOS,190
1698,GESTION DE SERVICIOS,441
1699,GEOGRAFIA Y CATASTRO,441
1700,INSPECTOR DE BIENES,441
1701,LECTURA Y ESCRITURA,1337
1702,BIOLOGIA,1490
1703,SEGURIDAD INTEGRAL CIUDADANA,441
1704,LECTURA Y ESCRITURA,517
1705,CIENCIAS DEL DEPORTE Y LA ACTIVIDAD FISICA,1337
1706,DESARROLLO LOCAL Y FRONTERIZO,246
1707,SISTEMAS ELECTRICOS,441
1708,DIFICULTAD DE APRENDIZAJE,1337
1709,COSTOS,215
1710,QUIMICA,1150
1711,AGROINDUSTRIAL,1685
1712,OPERADORES SOCIALES,1337
1713,ESTUDIOS SOCIALES DE LA CIENCIA,200
1714,ETICA Y RESPONSABILIDAD SOCIAL,220
1715,FISICA Y MATEMATICA,639
1716,QUIMICA,639
1717,GESTION Y MANEJO EN TECNOLOGIAS DE LA INFORMACION,441
1718,GESTION DEL SECTOR ELECTRICO,441
1719,FUTBOL,1265
1720,ARTES GRAFICAS,441
1721,TECNOLOGIA PECUARIA,209
1722,EJECUCION INSTRUMENTAL FLAUTA TRASVERSA SOLISTA SINFONICO,1273
1723,GERENCIA EN FINANZAS DE LA EMPRESA,202
1724,DISENOS DE ARTES GRAFICAS,441
1725,EDUCACION ESPECIAL,1126
1726,GESTION AMBIENTAL,210
1727,BIENESTAR LABORAL,1627
1728,ARTICULACION SOCIAL,1337
1729,ORIENTACION SOCIOEMOCIONAL,1337
1730,PLANTAS NAVALES,253
1731,AGROPRODUCCION,1337
1732,EJECUCION INSTRUMENTAL FAGOT,1273
1733,SEGURIDAD Y PREVENCION,441
1734,PRODUCCION VEGETAL,441
1735,IMAGEN,146
1736,SEGURIDAD Y MANTENIMIENTO INDUSTRIAL,441
1737,IMAGEN,983
1738,EDUCACION TECNICA,1337
1739,GERENCIA EN FORMACION SOCIOPOLITICA,1337
1740,LENGUAS Y LITERATURAS CLASICAS,1133
1741,SEGURIDAD INDUSTRIAL,1337
1742,ELECTROMECANICA,257
1743,GUION AUDIOVISUAL,131
1744,GERENCIA AEROPORTUARIA,441
1745,CIENCIA DE LA RELIGION,1337
1746,EJECUCION INSTRUMENTAL SAXOFON TRADICIONAL POPULAR,1273
1747,AGROPECUARIA,441
1748,HISTORIA Y ETNOGRAFIA,1337
1749,CIENCIAS BIBLICAS,1750
1750,ADMINISTRACION TRIBUTARIA Y ADUANERA,441
1751,PROCESOS ADMINISTRATIVOS Y COMERCIALIZACION,441
1752,DIDACTICA DE LA ENSENANZA AGROPECUARIA,1337
1753,TELECOMUNICACIONES,664
1754,CONSTRUCCION ALTERNATIVA,1337
1755,SEGURIDAD Y DEFENSA DE LA NOCION,1337
1756,ADMINISTRACION DE GESTION HUMANA,441
1757,GESTION TECNOLOGICA,441
1758,CONSERVACION Y AMBIENTE,441
1759,REGISTRO DEL PATRIMONIO CULTURAL,1337
1760,COMUNICACION AUDIOVISUAL,441
1761,ADMINISTRACION ADUANERA Y TRIBUTARIA,441
1762,HIGIENE SEGURIDAD Y AMBIENTE,441
1763,HIGIENE BUCAL,441
1764,ENSENANZA DE LA ADMINISTRACION,1337
1765,DE BIOLOGIA Y CIENCIA GENERAL,1509
1766,SISTEMA PROCESAL,441
1767,HIGIENE BUCAL,1337
1768,LENGUA Y LITERATURA,1337
1769,PROCESOS ELECTORALES,441
1770,SEGURIDAD Y PROTECCION,441
1771,OBRAS HIDRAULICAS,438
1772,AUDIOVISUALES,1337
1773,SEGURIDAD,1348
1774,EDUCACION DE ADULTOS,1337
1775,TURISMO ORGANIZACIONAL,441
1776,MAQUINAS MARINAS,1772
1777,DESARROLLO COMUNITARIO,441
1778,BIOLOGIA,1500
1779,FLOTA LOGISTICA,280
1780,GESTION DE RIESGOS Y SALUD LABORAL,441
1781,GERENCIA,955
1782,TECNOLOGIA AGRICOLA,661
1783,LOGISTICA EN TRANSPORTE,274
1784,METEOROLOGIA AEROESPACIAL,253
1785,LOGISTICA EN ARMAMENTO,274
1786,ELECTROMECANICA,441
1787,ESTRATEGIAS PEDAGOGICAS Y DIDACTICA PARA LA ENSENANZA DE LAS CIENCIAS MATEMATICAS,1337
1788,ADMINISTRACION Y DESARROLLO DE PROYECTOS EN PUEBLOS INDIGENAS,441
1789,GERENCIA,1069
1790,CIENCIAS SOCIALES,558
1791,NUTRICION Y DIETETICA,1275
1792,ELABORACION DE PROTESIS DENTAL,1337
1793,ASISTENCIA ADMINISTRATIVA,441
1794,PSICOLOGIA INTEGRAL COMUNITARIA,1275
1795,PLANIFICACION EDUCATIVA,220
1796,PAVIMENTOS,1089
1797,ELABORACION DE PROTESIS DENTAL,441
1798,ADMINISTRACION DE OPERACIONES Y LOGISTICA,441
1799,IDIOMAS MODERNOS INGLES Y FRANCES,517
1800,MATEMATICAS,517
1801,OPERACIONES AEROESPACIALES PILOTOS,274
1802,IDIOMA MODERNO,1337
1803,INGENIERIA,696
1804,BOTANICA,200
1805,FORMACION SOCIOPRODUCTIVO,441
1806,ORFEBRERIA Y JOYERIA,1317
1807,ENSENANZA DE LA MATEMATICA PARA EDUCACION PRIMARIA,1337
1808,GESTION DE PROCESOS DE IRRADIACION GAMMA,1337
1809,EDUCACION MATEMATICA,1180
1810,RELACIONES INDUSTRIALES,1029
1811,POLIMEROS,194
1812,ADMINISTRACION EN AGROECOLOGIA,441
1813,POLICIA MILITAR,277
1814,PROCESOS ADMINISTRATIVOS OPERATIVOS Y FINANCIEROS,441
1815,OPERACIONES DE TRANSPORTE TERRESTRE,441
1816,EDUCACION PARA EL TRABAJO Y DESARROLLO ENDOGENO,517
1817,GERENCIA Y ADMINISTRACION DE RECURSOS FINANCIEROS,441
1818,LOGISTICA Y DISTRIBUCION,441
1819,GESTION DE RIESGOS Y SEGURIDAD LABORAL,441
1820,COMERCIALIZACION,441
1821,RECREACION INTEGRAL,1337
1822,MANTENIMIENTO DE EQUIPOS ELECTRICOS,1160
1823,AGROALIMENTACION,1337
1824,PLANIFICACION DE LOS RECURSOS NATURALES RENOVABLES,1571
1825,EDUCACION INTEGRAL Y RELIGIOSA,1337
1826,PROCESOS INDUSTRIALES EN ALIMENTOS,441
1827,PRODUCCION ANIMAL,1685
1828,GUARDERIA AMBIENTAL,1029
1829,RECLUSOS HUMANOS,21
1830,SALUD PUBLICA,1599
1831,PROCESOS INDUSTRIALES EN ALIMENTOS,1029
1832,FINANZAS INTERNACIONALES,246
1833,REDES DE EMPRESA,1745
1834,FORMACION SOCIO POLITICA,441
1835,EJECUCION INSTRUMENTAL OBOE SOLISTA SINFONICO,1273
1836,DESARROLLO OROFACIAL,441
1837,SEXOLOGIA MEDICA,200
1838,GERENCIA DE LA COMUNICACION,218
1839,PRODUCCION AGRICOLA,1029
1840,INGENIERIA MILITAR,274
1841,ENFERMERIA INTEGRAL COMUNITARIA,441
1842,EJECUCION INSTRUMENTAL CUATRO POPULAR,1273
1843,AGROALIMENTACION,1029
1844,PROTECCION CIVIL Y ADMINISTRACION DE DESASTRES,441
1845,METALMECANICA,274
1846,DISENO GRAFICO TECNICO,478
1847,GEOGRAFIA E HISTORIA,1337
1848,ADMINISTRACION TRABAJO Y SOSTENIBILIDAD,517
1849,TERAPIA CONDUCTUAL,1337
1850,DIDACTICA DE LA DANZA,1337
1851,OBRAS PUBLICAS,441
1852,MANTENIMIENTO DE EQUIPOS MECANICOS,1160
1853,AGROPECUARIAS,246
1854,TECNOLOGIA DE LA INFORMACION PARA EL DESARROLLO HUMANO,317
1855,TECNOLOGIA DE LA INFORMACION Y LA COMUNICACION PARA EL DESARROLLO HUMANO,317
1856,GESTION SOCIAL MUNICIPAL,441
1857,PLANIFICACION URBANA,452
1858,MECATRONICA,601
1859,ARMAMENTO,253
1860,OPERADOR DE SISTEMAS,441
1861,GERENCIA CULTURAL Y RECREATIVA,441
1862,GESTION COMERCIAL,441
1863,INFORMACION GERENCIAL,7
1864,GESTION ADMINISTRATIVA Y PRESUPUESTARIA,441
1865,ENTRENAMIENTO DEPORTIVO,441
1866,TECNICO EN MECANICA DETAL,441
1867,ELECTRICIDAD,1029
1868,ILUMINACION DE ESPECTACULOS,441
1869,ADMINISTRACION Y GESTION DE CONVENIOS,454
1870,PROMOCION DE LA LECTURA,1337
1871,GERENCIA DE MANTENIMIENTO,752
1872,CANTO COMPOSICION Y FOLKLORE,441
1873,ESTRATEGIAS PEDAGOGICAS DIDACTICAS PARA LAS ENSENANZAS,1337
